5.700000000000000000e+01,1.500000000000000000e+01,6.246092941722559272e-02
4.200000000000000000e+01,1.500000000000000000e+01,9.188059999350166318e-02
7.200000000000000000e+01,1.500000000000000000e+01,9.819171984119265395e-02
1.350000000000000000e+02,1.500000000000000000e+01,1.103059196747667448e-01
2.700000000000000000e+01,1.600000000000000000e+01,9.543376653935344359e-03
8.900000000000000000e+01,1.600000000000000000e+01,5.056410669023301413e-02
1.680000000000000000e+02,1.600000000000000000e+01,8.580480353362918144e-02
6.400000000000000000e+01,1.600000000000000000e+01,1.062054448323646455e-01
1.550000000000000000e+02,1.600000000000000000e+01,1.228429600552995715e-01
9.500000000000000000e+01,1.700000000000000000e+01,2.172529779305224298e-02
5.600000000000000000e+01,1.700000000000000000e+01,4.586667208907951876e-02
1.140000000000000000e+02,1.700000000000000000e+01,4.590471875784234851e-02
7.500000000000000000e+01,1.700000000000000000e+01,5.458236806145343872e-02
8.100000000000000000e+01,1.700000000000000000e+01,6.446644567377458890e-02
8.300000000000000000e+01,1.800000000000000000e+01,5.010426277227812697e-02
1.450000000000000000e+02,1.800000000000000000e+01,1.013017718738547512e-01
1.230000000000000000e+02,1.800000000000000000e+01,1.071336765776876310e-01
9.100000000000000000e+01,1.900000000000000000e+01,2.518835019691655075e-02
6.500000000000000000e+01,1.900000000000000000e+01,4.619175030302916790e-02
1.060000000000000000e+02,1.900000000000000000e+01,4.810118198957401975e-02
1.150000000000000000e+02,1.900000000000000000e+01,5.634463034484488153e-02
7.600000000000000000e+01,1.900000000000000000e+01,8.036660258889885555e-02
1.360000000000000000e+02,2.000000000000000000e+01,1.238556785556126361e-01
8.700000000000000000e+01,2.000000000000000000e+01,1.678132356469354547e-01
1.660000000000000000e+02,2.100000000000000000e+01,4.355139830535577350e-02
6.100000000000000000e+01,2.100000000000000000e+01,6.051812617728156291e-02
1.270000000000000000e+02,2.100000000000000000e+01,9.598829737279319929e-02
6.400000000000000000e+01,2.100000000000000000e+01,9.669822986743650817e-02
4.400000000000000000e+01,2.200000000000000000e+01,2.232153581224366468e-02
2.600000000000000000e+01,2.200000000000000000e+01,4.049077719123070351e-02
7.900000000000000000e+01,2.200000000000000000e+01,4.098411323947818291e-02
7.400000000000000000e+01,2.200000000000000000e+01,4.658231564254250445e-02
1.440000000000000000e+02,2.200000000000000000e+01,5.470031834366897300e-02
1.280000000000000000e+02,2.300000000000000000e+01,6.391791996923402996e-02
8.700000000000000000e+01,2.300000000000000000e+01,6.477118421478075816e-02
6.800000000000000000e+01,2.300000000000000000e+01,8.680623787827770887e-02
7.000000000000000000e+01,2.300000000000000000e+01,9.057769480406406559e-02
1.360000000000000000e+02,2.300000000000000000e+01,1.064280023331707070e-01
1.340000000000000000e+02,2.400000000000000000e+01,7.311241997600970155e-02
5.000000000000000000e+01,2.400000000000000000e+01,1.070537422734981897e-01
9.800000000000000000e+01,2.400000000000000000e+01,1.175361583124821252e-01
7.700000000000000000e+01,2.400000000000000000e+01,1.177075978647508375e-01
1.150000000000000000e+02,2.500000000000000000e+01,4.697340021684103667e-02
2.500000000000000000e+01,1.900000000000000000e+01,8.621409546679624503e-02
3.100000000000000000e+01,2.500000000000000000e+01,8.881223353332279302e-02
9.100000000000000000e+01,2.500000000000000000e+01,1.003359837980633829e-01
1.060000000000000000e+02,2.500000000000000000e+01,1.064055013508303088e-01
7.400000000000000000e+01,2.600000000000000000e+01,6.871768875273073091e-03
1.250000000000000000e+02,2.600000000000000000e+01,3.421932300633458157e-02
4.400000000000000000e+01,2.600000000000000000e+01,3.534471072980632789e-02
7.900000000000000000e+01,2.600000000000000000e+01,7.256367709972232072e-02
8.900000000000000000e+01,2.700000000000000000e+01,4.125770147620099609e-02
1.680000000000000000e+02,2.700000000000000000e+01,7.865028234975462995e-02
6.400000000000000000e+01,2.700000000000000000e+01,1.065396238973377735e-01
1.550000000000000000e+02,2.700000000000000000e+01,1.199855178621412055e-01
4.400000000000000000e+01,2.800000000000000000e+01,5.155852159847242738e-02
5.100000000000000000e+01,2.800000000000000000e+01,6.607079712931167303e-02
1.050000000000000000e+02,2.800000000000000000e+01,6.737053112456727055e-02
2.800000000000000000e+01,2.200000000000000000e+01,6.923840353075039200e-02
2.800000000000000000e+01,2.600000000000000000e+01,8.148884178890734853e-02
1.070000000000000000e+02,2.900000000000000000e+01,2.826030742333149326e-02
8.200000000000000000e+01,2.900000000000000000e+01,3.070860635062553495e-02
1.080000000000000000e+02,2.900000000000000000e+01,3.306662793686847290e-02
3.900000000000000000e+01,2.900000000000000000e+01,6.328751254123946013e-02
3.100000000000000000e+01,2.900000000000000000e+01,7.079800318252366109e-02
4.900000000000000000e+01,3.000000000000000000e+01,1.488033762820045909e-02
1.400000000000000000e+02,3.000000000000000000e+01,5.907365882500372617e-02
1.320000000000000000e+02,3.000000000000000000e+01,9.123277585499467435e-02
1.160000000000000000e+02,3.000000000000000000e+01,1.109348254441898246e-01
6.300000000000000000e+01,3.000000000000000000e+01,1.181296537246734613e-01
1.070000000000000000e+02,3.100000000000000000e+01,5.217319903451025226e-02
8.200000000000000000e+01,3.100000000000000000e+01,7.986675373172347214e-02
1.080000000000000000e+02,3.100000000000000000e+01,8.281986125395483789e-02
1.520000000000000000e+02,3.200000000000000000e+01,7.657763894381550140e-02
1.510000000000000000e+02,3.200000000000000000e+01,1.089692983278282151e-01
6.700000000000000000e+01,3.200000000000000000e+01,1.208017840766057865e-01
9.400000000000000000e+01,3.200000000000000000e+01,1.252274965633028148e-01
1.690000000000000000e+02,3.300000000000000000e+01,7.412012560407106598e-02
7.900000000000000000e+01,3.300000000000000000e+01,7.462178984725238717e-02
1.440000000000000000e+02,3.300000000000000000e+01,7.856132504403476324e-02
1.670000000000000000e+02,3.300000000000000000e+01,8.684538235088136438e-02
9.900000000000000000e+01,3.300000000000000000e+01,8.751667941304942799e-02
1.500000000000000000e+02,3.400000000000000000e+01,4.032579381480288355e-02
1.030000000000000000e+02,3.400000000000000000e+01,4.400732575551789816e-02
4.300000000000000000e+01,3.400000000000000000e+01,8.915493096491200475e-02
6.600000000000000000e+01,3.400000000000000000e+01,9.479508461742019998e-02
1.590000000000000000e+02,3.400000000000000000e+01,1.549884301826506827e-01
1.610000000000000000e+02,3.500000000000000000e+01,5.748808324126713359e-02
1.600000000000000000e+02,3.500000000000000000e+01,6.484285157205303685e-02
4.200000000000000000e+01,3.500000000000000000e+01,6.593792733181669252e-02
1.350000000000000000e+02,3.500000000000000000e+01,8.378456620294144619e-02
3.700000000000000000e+01,3.500000000000000000e+01,9.287875648744890744e-02
1.450000000000000000e+02,3.600000000000000000e+01,1.141460876816431241e-01
1.230000000000000000e+02,3.600000000000000000e+01,1.386021947106689800e-01
3.600000000000000000e+01,1.300000000000000000e+01,1.521153503494431791e-01
1.640000000000000000e+02,3.600000000000000000e+01,1.595352678738534147e-01
3.600000000000000000e+01,1.800000000000000000e+01,1.703625620865878154e-01
4.600000000000000000e+01,3.700000000000000000e+01,3.793599531734714175e-02
1.650000000000000000e+02,3.700000000000000000e+01,4.740029790698047779e-02
8.600000000000000000e+01,3.700000000000000000e+01,1.134589129711519317e-01
4.700000000000000000e+01,3.800000000000000000e+01,3.607369984275318048e-02
1.530000000000000000e+02,3.800000000000000000e+01,4.730257533265135733e-02
1.550000000000000000e+02,3.800000000000000000e+01,5.076763794674586661e-02
7.100000000000000000e+01,3.800000000000000000e+01,5.457652346615280564e-02
1.140000000000000000e+02,3.800000000000000000e+01,7.433205126171087140e-02
6.200000000000000000e+01,3.900000000000000000e+01,3.142154788107395791e-02
1.080000000000000000e+02,3.900000000000000000e+01,3.490687014450390840e-02
8.200000000000000000e+01,3.900000000000000000e+01,3.802022425266642774e-02
1.010000000000000000e+02,3.900000000000000000e+01,4.534958706602247591e-02
1.290000000000000000e+02,4.000000000000000000e+01,1.907250265995498115e-02
1.190000000000000000e+02,4.000000000000000000e+01,1.913096200817689108e-02
1.690000000000000000e+02,4.000000000000000000e+01,5.258244011780743854e-02
1.100000000000000000e+02,4.000000000000000000e+01,5.687158906957842652e-02
8.000000000000000000e+01,4.000000000000000000e+01,6.608482932019407730e-02
7.200000000000000000e+01,4.100000000000000000e+01,5.596297878233518625e-02
1.410000000000000000e+02,4.100000000000000000e+01,9.369008975651782478e-02
1.370000000000000000e+02,4.100000000000000000e+01,9.515873444319437879e-02
5.700000000000000000e+01,4.100000000000000000e+01,9.965199773299374120e-02
5.700000000000000000e+01,4.200000000000000000e+01,2.998303908995161859e-02
1.610000000000000000e+02,4.200000000000000000e+01,3.604160244785903355e-02
1.350000000000000000e+02,4.200000000000000000e+01,4.117883092656637878e-02
1.600000000000000000e+02,4.200000000000000000e+01,6.866944817715039950e-02
6.600000000000000000e+01,4.300000000000000000e+01,4.708468910924339113e-02
1.500000000000000000e+02,4.300000000000000000e+01,1.078321482296640405e-01
1.030000000000000000e+02,4.300000000000000000e+01,1.136794288681254456e-01
7.400000000000000000e+01,4.400000000000000000e+01,4.220496396914907855e-02
7.900000000000000000e+01,4.400000000000000000e+01,6.321377578102324590e-02
1.420000000000000000e+02,4.500000000000000000e+01,2.971387459842507808e-02
1.410000000000000000e+02,4.500000000000000000e+01,4.820542824887625449e-02
1.260000000000000000e+02,4.500000000000000000e+01,4.887839675102427506e-02
1.180000000000000000e+02,4.500000000000000000e+01,7.910033416377318383e-02
7.200000000000000000e+01,4.500000000000000000e+01,8.834334394493033316e-02
1.650000000000000000e+02,4.600000000000000000e+01,3.179847456533258648e-02
4.800000000000000000e+01,4.600000000000000000e+01,9.689321159013315754e-02
4.600000000000000000e+01,3.500000000000000000e+01,1.081081899139313962e-01
7.100000000000000000e+01,4.700000000000000000e+01,2.027834910279353864e-02
1.530000000000000000e+02,4.700000000000000000e+01,5.670403201886303757e-02
1.550000000000000000e+02,4.700000000000000000e+01,7.930594645840269297e-02
1.140000000000000000e+02,4.700000000000000000e+01,1.103762218935834261e-01
1.390000000000000000e+02,4.800000000000000000e+01,2.394076150529655944e-02
1.650000000000000000e+02,4.800000000000000000e+01,7.163852296485839766e-02
1.260000000000000000e+02,4.800000000000000000e+01,7.833745154018152690e-02
8.600000000000000000e+01,4.800000000000000000e+01,8.164684654774187478e-02
1.400000000000000000e+02,4.900000000000000000e+01,5.138997803349410615e-02
1.320000000000000000e+02,4.900000000000000000e+01,9.388591864039146084e-02
1.160000000000000000e+02,4.900000000000000000e+01,1.229145954797235124e-01
1.630000000000000000e+02,4.900000000000000000e+01,1.246138526506602034e-01
1.340000000000000000e+02,5.000000000000000000e+01,4.708747370181338987e-02
1.580000000000000000e+02,5.000000000000000000e+01,7.107134937921888440e-02
1.240000000000000000e+02,5.000000000000000000e+01,7.601986097493013128e-02
8.800000000000000000e+01,5.000000000000000000e+01,9.068152573738946787e-02
1.490000000000000000e+02,5.000000000000000000e+01,9.282198505667001165e-02
1.050000000000000000e+02,5.100000000000000000e+01,8.374930040494088165e-03
5.400000000000000000e+01,5.100000000000000000e+01,9.097891270304474254e-02
5.100000000000000000e+01,4.400000000000000000e+01,1.161990810979373345e-01
5.100000000000000000e+01,2.200000000000000000e+01,1.303522755150817447e-01
5.300000000000000000e+01,5.200000000000000000e+01,2.027260119366038754e-02
1.470000000000000000e+02,5.200000000000000000e+01,5.091799696509182599e-02
1.180000000000000000e+02,5.200000000000000000e+01,8.352147952975537415e-02
1.120000000000000000e+02,5.200000000000000000e+01,8.578218784796758090e-02
9.300000000000000000e+01,5.200000000000000000e+01,1.249561566501368737e-01
1.470000000000000000e+02,5.300000000000000000e+01,4.634847067725015451e-02
1.180000000000000000e+02,5.300000000000000000e+01,1.024330672536297587e-01
1.120000000000000000e+02,5.300000000000000000e+01,1.039596617583264798e-01
9.300000000000000000e+01,5.300000000000000000e+01,1.199151254064324545e-01
1.020000000000000000e+02,5.400000000000000000e+01,6.696921541766609476e-02
1.560000000000000000e+02,5.400000000000000000e+01,7.026102207914738940e-02
1.310000000000000000e+02,5.400000000000000000e+01,7.151137644209357158e-02
1.050000000000000000e+02,5.400000000000000000e+01,8.310695271357625147e-02
8.000000000000000000e+01,5.500000000000000000e+01,3.887349794344310827e-02
1.100000000000000000e+02,5.500000000000000000e+01,5.698421518331502067e-02
1.130000000000000000e+02,5.500000000000000000e+01,6.274151007646744382e-02
1.010000000000000000e+02,5.500000000000000000e+01,8.251835764513625049e-02
7.500000000000000000e+01,5.600000000000000000e+01,1.098597962035147667e-02
8.100000000000000000e+01,5.600000000000000000e+01,3.023537013483641039e-02
9.500000000000000000e+01,5.600000000000000000e+01,3.359416432341156417e-02
9.300000000000000000e+01,5.600000000000000000e+01,6.456885726128332170e-02
1.350000000000000000e+02,5.700000000000000000e+01,5.357643517468925476e-02
1.610000000000000000e+02,5.700000000000000000e+01,6.132066369989393889e-02
1.600000000000000000e+02,5.700000000000000000e+01,9.344756101924263370e-02
1.380000000000000000e+02,5.800000000000000000e+01,6.041202937784362348e-02
9.000000000000000000e+01,5.800000000000000000e+01,1.046648941105455533e-01
5.800000000000000000e+01,1.100000000000000000e+01,1.415921555335256099e-01
1.000000000000000000e+02,5.800000000000000000e+01,1.427547809774489251e-01
1.330000000000000000e+02,5.800000000000000000e+01,1.514624928915322410e-01
8.400000000000000000e+01,5.900000000000000000e+01,4.815837963640777486e-02
1.540000000000000000e+02,5.900000000000000000e+01,7.993554047955972464e-02
1.480000000000000000e+02,5.900000000000000000e+01,9.568456330215341366e-02
8.800000000000000000e+01,5.900000000000000000e+01,9.858959982760832907e-02
1.580000000000000000e+02,5.900000000000000000e+01,1.220576914102343008e-01
1.040000000000000000e+02,6.000000000000000000e+01,7.145569434905627015e-02
1.430000000000000000e+02,6.000000000000000000e+01,7.349403865766791777e-02
1.620000000000000000e+02,6.000000000000000000e+01,8.326981981470399363e-02
1.300000000000000000e+02,6.000000000000000000e+01,9.058463954785687944e-02
9.700000000000000000e+01,6.000000000000000000e+01,9.417363996067984466e-02
6.400000000000000000e+01,6.100000000000000000e+01,3.621344378881204140e-02
1.270000000000000000e+02,6.100000000000000000e+01,3.748903143860175813e-02
7.300000000000000000e+01,6.100000000000000000e+01,7.072428359347918136e-02
1.010000000000000000e+02,6.200000000000000000e+01,3.601890314210984961e-02
1.130000000000000000e+02,6.200000000000000000e+01,3.686061817822447462e-02
1.080000000000000000e+02,6.200000000000000000e+01,4.907162453878575331e-02
8.200000000000000000e+01,6.200000000000000000e+01,5.163119028332906202e-02
8.600000000000000000e+01,6.300000000000000000e+01,2.534514064180263052e-02
1.650000000000000000e+02,6.300000000000000000e+01,1.011018701317272922e-01
6.300000000000000000e+01,4.800000000000000000e+01,1.063803304566686841e-01
6.300000000000000000e+01,3.700000000000000000e+01,1.173928079560944138e-01
1.270000000000000000e+02,6.400000000000000000e+01,1.730536849999732632e-02
7.300000000000000000e+01,6.400000000000000000e+01,4.274390150489962292e-02
9.100000000000000000e+01,6.500000000000000000e+01,6.344909916519682336e-02
1.150000000000000000e+02,6.500000000000000000e+01,7.268180430997014940e-02
1.060000000000000000e+02,6.500000000000000000e+01,8.837684041256359257e-02
1.330000000000000000e+02,6.500000000000000000e+01,9.801264248960421532e-02
1.500000000000000000e+02,6.600000000000000000e+01,1.269497913551165813e-01
1.030000000000000000e+02,6.600000000000000000e+01,1.323565350389751261e-01
6.600000000000000000e+01,2.000000000000000000e+00,1.581112264360110264e-01
9.400000000000000000e+01,6.700000000000000000e+01,1.509339505009101197e-02
7.800000000000000000e+01,6.700000000000000000e+01,5.628887062951452164e-02
8.500000000000000000e+01,6.700000000000000000e+01,1.025097780076284354e-01
9.600000000000000000e+01,6.700000000000000000e+01,1.107946848901544823e-01
7.000000000000000000e+01,6.800000000000000000e+01,5.021622201214582387e-02
1.280000000000000000e+02,6.800000000000000000e+01,6.756892964978372662e-02
1.240000000000000000e+02,6.800000000000000000e+01,9.543313005425076156e-02
1.580000000000000000e+02,6.800000000000000000e+01,1.036382317019643867e-01
1.000000000000000000e+02,6.900000000000000000e+01,2.894390315904691799e-02
1.480000000000000000e+02,6.900000000000000000e+01,6.167930034233414655e-02
9.000000000000000000e+01,6.900000000000000000e+01,7.362868704088150473e-02
1.040000000000000000e+02,6.900000000000000000e+01,7.501998649164405564e-02
8.400000000000000000e+01,6.900000000000000000e+01,1.090317823120094121e-01
1.280000000000000000e+02,7.000000000000000000e+01,3.549793148417336452e-02
1.220000000000000000e+02,7.000000000000000000e+01,1.056518552440321307e-01
7.000000000000000000e+01,5.900000000000000000e+01,1.404509329796472250e-01
1.530000000000000000e+02,7.100000000000000000e+01,6.146726679013838485e-02
1.550000000000000000e+02,7.100000000000000000e+01,9.144764516862462223e-02
1.140000000000000000e+02,7.100000000000000000e+01,1.280288136616513639e-01
1.410000000000000000e+02,7.200000000000000000e+01,4.037077451841761949e-02
1.420000000000000000e+02,7.200000000000000000e+01,6.150101879607098448e-02
1.260000000000000000e+02,7.200000000000000000e+01,8.401725892330071110e-02
1.180000000000000000e+02,7.200000000000000000e+01,8.593336191691068604e-02
1.270000000000000000e+02,7.300000000000000000e+01,3.327321406713920626e-02
7.300000000000000000e+01,2.100000000000000000e+01,1.279634358650022508e-01
1.250000000000000000e+02,7.400000000000000000e+01,3.053354465415281105e-02
1.670000000000000000e+02,7.400000000000000000e+01,7.219988456294226808e-02
8.100000000000000000e+01,7.500000000000000000e+01,3.510209538357905029e-02
9.500000000000000000e+01,7.500000000000000000e+01,4.429338988094162072e-02
9.300000000000000000e+01,7.500000000000000000e+01,6.521216433689229486e-02
9.700000000000000000e+01,7.600000000000000000e+01,4.160655180019096760e-02
1.300000000000000000e+02,7.600000000000000000e+01,4.170461340648138476e-02
1.060000000000000000e+02,7.600000000000000000e+01,4.187306131608465459e-02
1.570000000000000000e+02,7.600000000000000000e+01,4.314163403127975471e-02
1.430000000000000000e+02,7.600000000000000000e+01,5.074653314866534731e-02
1.490000000000000000e+02,7.700000000000000000e+01,3.283191365179645438e-02
1.340000000000000000e+02,7.700000000000000000e+01,6.606596745791695757e-02
7.700000000000000000e+01,5.000000000000000000e+01,9.850596563794501714e-02
1.580000000000000000e+02,7.700000000000000000e+01,1.695492588494679209e-01
9.400000000000000000e+01,7.800000000000000000e+01,4.120886913832961379e-02
9.600000000000000000e+01,7.800000000000000000e+01,7.120637946720347056e-02
8.300000000000000000e+01,7.800000000000000000e+01,7.921041593759001187e-02
1.440000000000000000e+02,7.900000000000000000e+01,2.218032305604445559e-02
1.250000000000000000e+02,7.900000000000000000e+01,6.911107611235275949e-02
1.100000000000000000e+02,8.000000000000000000e+01,5.398307448146011378e-02
1.310000000000000000e+02,8.000000000000000000e+01,7.300537980462817877e-02
1.560000000000000000e+02,8.000000000000000000e+01,7.349283836424014282e-02
9.300000000000000000e+01,8.100000000000000000e+01,3.723742097547021873e-02
9.500000000000000000e+01,8.100000000000000000e+01,4.433518982243317419e-02
1.080000000000000000e+02,8.200000000000000000e+01,3.119397454421155100e-03
1.070000000000000000e+02,8.200000000000000000e+01,2.782069351460778397e-02
9.400000000000000000e+01,8.300000000000000000e+01,1.037270570232988326e-01
1.480000000000000000e+02,8.400000000000000000e+01,5.798487305899388544e-02
1.540000000000000000e+02,8.400000000000000000e+01,5.883972336179713741e-02
8.800000000000000000e+01,8.400000000000000000e+01,1.120061446722341592e-01
9.600000000000000000e+01,8.500000000000000000e+01,6.164345124587065905e-02
8.500000000000000000e+01,7.800000000000000000e+01,9.578190245255427393e-02
9.400000000000000000e+01,8.500000000000000000e+01,9.814383710497834312e-02
1.650000000000000000e+02,8.600000000000000000e+01,8.752761055366133081e-02
1.390000000000000000e+02,8.600000000000000000e+01,9.989710922763116174e-02
1.360000000000000000e+02,8.700000000000000000e+01,5.018628610165075388e-02
1.280000000000000000e+02,8.700000000000000000e+01,1.286502478559457263e-01
8.700000000000000000e+01,6.800000000000000000e+01,1.389168088887817176e-01
8.700000000000000000e+01,7.000000000000000000e+01,1.540731738930896655e-01
1.580000000000000000e+02,8.800000000000000000e+01,4.445715947016323777e-02
1.240000000000000000e+02,8.800000000000000000e+01,5.121120308278150762e-02
1.540000000000000000e+02,8.800000000000000000e+01,7.185891443228775710e-02
1.680000000000000000e+02,8.900000000000000000e+01,4.732412944507132652e-02
1.550000000000000000e+02,8.900000000000000000e+01,1.059769349242131731e-01
1.530000000000000000e+02,8.900000000000000000e+01,1.159576274291282405e-01
1.000000000000000000e+02,9.000000000000000000e+01,5.183334417816582579e-02
1.480000000000000000e+02,9.000000000000000000e+01,7.421950426414941626e-02
9.000000000000000000e+01,8.400000000000000000e+01,1.309134734680361400e-01
1.060000000000000000e+02,9.100000000000000000e+01,2.498805104228901675e-02
9.100000000000000000e+01,7.600000000000000000e+01,5.556294747919379023e-02
1.570000000000000000e+02,9.100000000000000000e+01,7.650806545519042712e-02
1.460000000000000000e+02,9.200000000000000000e+01,4.209195744148891416e-02
1.350000000000000000e+02,9.200000000000000000e+01,5.408686356067699680e-02
1.600000000000000000e+02,9.200000000000000000e+01,5.939316009456436368e-02
1.470000000000000000e+02,9.300000000000000000e+01,7.443671247489051790e-02
9.500000000000000000e+01,9.300000000000000000e+01,8.085340564968243604e-02
9.600000000000000000e+01,9.400000000000000000e+01,9.894655605622654226e-02
1.140000000000000000e+02,9.500000000000000000e+01,4.909093130323367860e-02
1.300000000000000000e+02,9.700000000000000000e+01,3.717940118370603123e-03
1.570000000000000000e+02,9.700000000000000000e+01,3.423073098494271160e-02
1.430000000000000000e+02,9.700000000000000000e+01,6.374357477864715793e-02
1.330000000000000000e+02,9.700000000000000000e+01,8.047045025793582440e-02
9.900000000000000000e+01,9.800000000000000000e+01,4.909832815734589684e-02
1.670000000000000000e+02,9.800000000000000000e+01,5.169993448231353234e-02
1.250000000000000000e+02,9.800000000000000000e+01,9.283806082898615752e-02
9.800000000000000000e+01,3.300000000000000000e+01,9.742859798569020180e-02
1.670000000000000000e+02,9.900000000000000000e+01,2.741760354673484362e-03
1.250000000000000000e+02,9.900000000000000000e+01,4.413019870554734519e-02
9.900000000000000000e+01,7.400000000000000000e+01,7.449415952860352630e-02
9.900000000000000000e+01,2.600000000000000000e+01,7.833207820175672187e-02
1.480000000000000000e+02,1.000000000000000000e+02,7.207314007748344409e-02
1.040000000000000000e+02,1.000000000000000000e+02,8.360475416336368704e-02
1.000000000000000000e+02,6.000000000000000000e+01,1.178644422044332202e-01
1.620000000000000000e+02,1.010000000000000000e+02,4.136917183351843108e-02
1.130000000000000000e+02,1.010000000000000000e+02,4.169513399316042424e-02
1.100000000000000000e+02,1.010000000000000000e+02,6.346677831984014195e-02
1.560000000000000000e+02,1.020000000000000000e+02,3.305099057971312791e-03
1.310000000000000000e+02,1.020000000000000000e+02,5.837105943236458108e-03
1.210000000000000000e+02,1.020000000000000000e+02,6.623814182644481574e-02
1.020000000000000000e+02,8.000000000000000000e+01,7.679558404432804131e-02
1.500000000000000000e+02,1.030000000000000000e+02,5.849872546760646191e-03
1.590000000000000000e+02,1.030000000000000000e+02,1.212616442995786137e-01
