2.200000000000000000e+01,-3.666205775753065277e-01,4.534440413387613722e-01,8.678701992601340898e-01
2.300000000000000000e+01,1.702175113869189849e-01,2.817396662643880667e-01,3.954668925184731676e-01
2.400000000000000000e+01,-1.167650009539954459e-01,4.139593385262442249e-01,6.227375545353142083e-01
2.500000000000000000e+01,-4.764915011734820460e-01,-4.748597579868962804e-02,1.119498345492428104e+00
2.600000000000000000e+01,-3.490097867362743633e-01,4.899044730911933376e-01,8.490698072817925990e-01
2.700000000000000000e+01,4.241821030498147405e-01,-2.887804256071586639e-01,7.924158714456438490e-01
2.800000000000000000e+01,-4.300362805873818584e-01,4.812362189247528788e-01,9.302255439886882860e-01
2.900000000000000000e+01,-4.199461157209468665e-01,5.247246174754283121e-02,1.023025783313579185e+00
3.000000000000000000e+01,1.572846795243791895e-01,3.304923807053716800e-04,6.059070949685404495e-01
3.100000000000000000e+01,-4.896966554380590697e-01,4.033905893529832198e-02,1.091232170771081700e+00
3.200000000000000000e+01,-4.305642197502977941e-01,-2.771800318771676652e-01,1.212418479332971755e+00
3.300000000000000000e+01,-2.845463723422022584e-01,3.768005525103843567e-01,7.941606350210617116e-01
3.400000000000000000e+01,4.555067260768240756e-01,1.419273232864979306e-01,3.608264031818831929e-01
3.500000000000000000e+01,-1.073943424720980033e-02,-1.479867994989284563e-01,8.250707012250674266e-01
3.600000000000000000e+01,-1.929904387018018808e-01,-4.757169545681085854e-01,1.196770372111450875e+00
3.700000000000000000e+01,8.197539301779321885e-02,-1.535026142053417253e-01,7.757642933364774507e-01
3.800000000000000000e+01,4.298207330245980007e-01,-4.593810565084540665e-01,9.619444584280749666e-01
3.900000000000000000e+01,-3.968470633757185118e-01,1.113939605778504482e-01,9.774197199571018624e-01
4.000000000000000000e+01,-3.292148814984597882e-01,2.582330178913655461e-01,8.637410453002806188e-01
4.100000000000000000e+01,2.514178084567475491e-02,-3.237620176874895783e-01,9.508281601230482716e-01
4.200000000000000000e+01,-3.015483932815843371e-02,-2.110014986282475746e-01,8.868975615676701896e-01
4.300000000000000000e+01,4.464715525676623553e-01,2.306232496586688718e-01,2.746436387557016912e-01
4.400000000000000000e+01,-3.793526654187938663e-01,4.717782961685328402e-01,8.798054186843181634e-01
4.500000000000000000e+01,1.654634251977420423e-01,-3.428938469610257611e-01,9.068543196816034602e-01
4.600000000000000000e+01,8.849815940326544172e-02,-1.908736358584667281e-01,8.041393819101247953e-01
4.700000000000000000e+01,4.586510903586401566e-01,-4.810633607295577985e-01,9.819343410302461272e-01
4.800000000000000000e+01,1.813899992975280817e-01,-2.184308587466495810e-01,7.859104474092946102e-01
4.900000000000000000e+01,1.450317645883792972e-01,8.773863952559191048e-03,6.060573940538458437e-01
5.000000000000000000e+01,-1.129489249159953967e-02,3.956137680611151453e-01,5.218418845842052178e-01
5.100000000000000000e+01,-4.955483849012888298e-01,4.726621637775992868e-01,9.959236637257333769e-01
5.200000000000000000e+01,1.508704595621370714e-01,-4.712684512004196025e-01,1.032111350728987631e+00
5.300000000000000000e+01,1.671085915634937802e-01,-4.834052311796280810e-01,1.038220852479037282e+00
5.400000000000000000e+01,-4.627401439095732982e-01,3.878047428902204885e-01,9.692555702253948802e-01
5.500000000000000000e+01,-4.211051608497249354e-01,2.321985818901926013e-01,9.592457020417769487e-01
5.600000000000000000e+01,2.983258063016320794e-01,-4.479728974959398258e-01,9.691878532001597657e-01
5.700000000000000000e+01,-3.034077509605470624e-02,-2.409839611848786367e-01,9.112181782990931289e-01
5.800000000000000000e+01,-1.384752715904524756e-01,-1.811537993075418296e-02,8.222494872928116649e-01
5.900000000000000000e+01,-3.323182380051459273e-02,2.100283964686040505e-01,6.069758716524010778e-01
6.000000000000000000e+01,-2.912069048743743949e-01,1.019463559199388358e-01,8.856946820921436370e-01
6.100000000000000000e+01,4.129995797920635869e-01,-1.624688457994700741e-01,6.681572006431117927e-01
6.200000000000000000e+01,-4.180770790701766604e-01,1.345585910488008574e-01,9.881360971497119561e-01
6.300000000000000000e+01,1.920050736420655380e-01,-1.125814614657487667e-01,6.856507285737704072e-01
6.400000000000000000e+01,4.422726106369904153e-01,-1.837879258968244667e-01,6.862203575273394529e-01
6.500000000000000000e+01,-3.735097260937909613e-01,-1.015927096378813621e-01,1.060628601287886275e+00
6.600000000000000000e+01,4.935196367651726312e-01,2.287669840908993502e-01,2.713104200483308914e-01
6.700000000000000000e+01,-4.716758063831442138e-01,-3.907710019435459703e-01,1.318190748948665059e+00
6.800000000000000000e+01,8.563094047631802930e-02,2.622349243751445069e-01,4.777383684376145800e-01
6.900000000000000000e+01,-1.742208321037039820e-01,1.488991930034061495e-01,7.601615006801321073e-01
7.000000000000000000e+01,1.070548960795940641e-01,2.168181534696521640e-01,4.843529837828565165e-01
7.100000000000000000e+01,4.787837835760522243e-01,-4.834894906000176684e-01,9.837183062035746994e-01
7.200000000000000000e+01,8.077899654731102164e-02,-3.177324884221408574e-01,9.189301781729372065e-01
7.300000000000000000e+01,4.831648559665450149e-01,-1.713434336304409111e-01,6.715544862133953075e-01
7.400000000000000000e+01,-3.433451345832703172e-01,4.937945789330231428e-01,8.433679643405319615e-01
7.500000000000000000e+01,2.901223043760583487e-01,-4.552800381388921735e-01,9.780636985324928645e-01
7.600000000000000000e+01,-3.358989702220116502e-01,-3.772752792651212772e-04,9.742199474626461742e-01
7.700000000000000000e+01,-2.909154132165814310e-02,4.924987749336110499e-01,5.291447131698705508e-01
7.800000000000000000e+01,-4.259184235174413580e-01,-4.235536020543929636e-01,1.307775279960845527e+00
7.900000000000000000e+01,-3.471804665632304276e-01,4.173638581093966904e-01,8.512011952957166949e-01
8.000000000000000000e+01,-3.952325499500898287e-01,2.612116280521342704e-01,9.265318154643434889e-01
8.100000000000000000e+01,2.858274138261946984e-01,-4.204416826168160259e-01,9.450305750433959373e-01
8.200000000000000000e+01,-4.222385557009508128e-01,8.309538164319874021e-02,1.012093579877179961e+00
8.300000000000000000e+01,-3.562110762134478303e-01,-3.859347806368307321e-01,1.232062434527008810e+00
8.400000000000000000e+01,-8.120252248769677106e-02,2.057808563960499271e-01,6.514301778464852699e-01
8.500000000000000000e+01,-4.941341711476772147e-01,-4.907903822619444911e-01,1.403555603396690943e+00
8.600000000000000000e+01,1.943450019186814259e-01,-1.378183568733271080e-01,7.072745112166008985e-01
8.700000000000000000e+01,2.019247035329868600e-01,3.382193995392309693e-01,3.391487063949157332e-01
8.800000000000000000e+01,-3.667951763066157334e-02,3.085576946566126466e-01,5.698026508533198253e-01
8.900000000000000000e+01,4.604268617949307529e-01,-3.084912194675706321e-01,8.094591312867851496e-01
9.000000000000000000e+01,-1.351429404168554838e-01,8.649645318635157398e-02,7.578863621868626721e-01
9.100000000000000000e+01,-3.765844586881936795e-01,-3.821815477279455475e-02,1.028629717313623626e+00
9.200000000000000000e+01,-1.234267694203778909e-01,-1.926686649125866069e-01,9.319070855947572118e-01
9.300000000000000000e+01,2.541293326237582528e-01,-4.009005166078969395e-01,9.338490916097814676e-01
9.400000000000000000e+01,-4.590975337699210179e-01,-3.991135214793667396e-01,1.314638050487879628e+00
9.500000000000000000e+01,3.283660613890452273e-01,-4.329345814043181750e-01,9.485911353492396669e-01
9.600000000000000000e+01,-4.325992023339485515e-01,-4.944458842241206131e-01,1.363328239582900281e+00
9.700000000000000000e+01,-2.951147324458368582e-01,7.853830461667321572e-03,9.351017537913550726e-01
9.800000000000000000e+01,-2.268012587654185674e-01,4.552724172993747320e-01,7.281762330626001534e-01
9.900000000000000000e+01,-2.751513377529907212e-01,4.638114857346291586e-01,7.759956217563254155e-01
1.000000000000000000e+02,-1.747270974818987410e-01,1.199597177931137626e-01,7.743947779887447869e-01
1.010000000000000000e+02,-3.892060510795664063e-01,1.560951907415585316e-01,9.533928461592322545e-01
1.020000000000000000e+02,-4.353663743374180939e-01,3.266855760677881415e-01,9.512876241095967744e-01
1.030000000000000000e+02,4.168662332481355426e-01,1.208665295192075106e-01,3.881409687383739482e-01
1.040000000000000000e+02,-2.485229640453896494e-01,1.592525288004713602e-01,8.224326518519126106e-01
1.050000000000000000e+02,-4.952414267374135592e-01,4.642928609470882151e-01,9.958817687224053028e-01
1.060000000000000000e+02,-3.757461316979820998e-01,-1.324417025390922653e-02,1.015062000807636977e+00
1.070000000000000000e+02,-4.445174922726521372e-01,6.643284963669238152e-02,1.039275597271088980e+00
1.080000000000000000e+02,-4.202974095496134765e-01,8.553722359094995120e-02,1.009319927006510298e+00
1.090000000000000000e+02,4.982544039610863340e-01,4.517878810256633626e-01,4.824370965759849222e-02
1.100000000000000000e+02,-3.666478178570091728e-01,2.154176828012861478e-01,9.121762633715619906e-01
1.110000000000000000e+02,2.980310627607136720e-01,-1.813944303641201738e-02,5.561114403063922573e-01
1.120000000000000000e+02,6.585019629578281464e-02,-4.598606211655790199e-01,1.053479218646851789e+00
1.130000000000000000e+02,-4.285494614974618699e-01,1.699002715235256034e-01,9.854795447838927691e-01
1.140000000000000000e+02,3.726885825887784609e-01,-4.118292822896880701e-01,9.206741209810244131e-01
1.150000000000000000e+02,-4.430579688201742306e-01,-8.048141854934598438e-02,1.107391985629430975e+00
1.160000000000000000e+02,2.679446951377586483e-01,8.134109540682055162e-03,5.438581788591999588e-01
1.170000000000000000e+02,4.859847147496511033e-01,-2.966471327936737179e-02,5.298501077795144676e-01
1.180000000000000000e+02,1.094476253334349947e-01,-3.987426878655824236e-01,9.799334550618958861e-01
1.190000000000000000e+02,-3.145665469924640023e-01,2.705383014540779785e-01,8.462690651198385705e-01
1.200000000000000000e+02,-1.788799981068838196e-01,-2.283831834222964652e-01,9.957008153667452621e-01
1.210000000000000000e+02,-4.884069679430312894e-01,2.870095522929136944e-01,1.011095082122745570e+00
1.220000000000000000e+02,1.847937358071196634e-01,1.452710548958874304e-01,4.745393697904404240e-01
1.230000000000000000e+02,-2.098054558515729529e-01,-3.381385275642098120e-01,1.098316883483160034e+00
1.240000000000000000e+02,1.234488104569975153e-02,3.233629523580872078e-01,5.186599672637016711e-01
1.250000000000000000e+02,-3.164808961624976380e-01,4.792821689602093649e-01,8.167437066309777283e-01
1.260000000000000000e+02,1.614281666593196940e-01,-2.941823046175664480e-01,8.633402685496249784e-01
1.270000000000000000e+02,4.500294410016705271e-01,-1.683183634720408772e-01,6.701839238004388966e-01
1.280000000000000000e+02,1.417041194378416691e-01,2.245340111877114353e-01,4.519485026196505828e-01
1.290000000000000000e+02,-3.170808578984949389e-01,2.729478345395431882e-01,8.480411630247809418e-01
1.300000000000000000e+02,-2.959167337039716461e-01,1.148423990217672941e-02,9.338795933384308467e-01
1.310000000000000000e+02,-4.370070555424407921e-01,3.210837932287223806e-01,9.539356535855745278e-01
1.320000000000000000e+02,2.162585076504572879e-01,6.994016833429317348e-02,5.152287776251261997e-01
1.330000000000000000e+02,-2.803141158966868662e-01,-7.124379980928297051e-02,9.670623549121205587e-01
1.340000000000000000e+02,-4.509285066128121411e-02,4.283998657730938575e-01,5.497752223075834666e-01
1.350000000000000000e+02,-7.104679705320204874e-02,-2.061492919249026112e-01,9.081526671825405073e-01
1.360000000000000000e+02,2.501936346825379687e-01,3.519588900085547367e-01,2.903780129428198964e-01
1.370000000000000000e+02,2.669596489754322288e-02,-4.189080593958197651e-01,1.033638588321304397e+00
1.380000000000000000e+02,-1.259087087624906065e-01,-7.720594425569804464e-02,8.514272803879614493e-01
1.390000000000000000e+02,1.955872466958699096e-01,-2.377077419948244730e-01,7.980475154859538733e-01
1.400000000000000000e+02,1.542677718884165605e-01,5.932706376658347658e-02,5.601101769148465470e-01
1.410000000000000000e+02,1.184457930397924130e-01,-3.322587362931813670e-01,9.155535030708780164e-01
1.420000000000000000e+02,1.358346738215129301e-01,-3.451413868464410228e-01,9.202610219668165836e-01
1.430000000000000000e+02,-3.430582590508058916e-01,4.986170570238390720e-02,9.557048248004940127e-01
1.440000000000000000e+02,-3.598576234098118665e-01,3.991634068743951103e-01,8.657500511401363674e-01
1.450000000000000000e+02,-2.141572931525820289e-01,-3.635505888175644129e-01,1.120598170090503665e+00
1.460000000000000000e+02,-1.645578339594616635e-01,-2.016111707771549577e-01,9.663826103755083219e-01
1.470000000000000000e+02,1.955135196238970696e-01,-4.467809114452871988e-01,9.945381395446811768e-01
1.480000000000000000e+02,-1.131267201699241998e-01,1.573753700746245432e-01,7.023645862497831516e-01
1.490000000000000000e+02,3.322552748610263507e-03,4.872775624649589021e-01,4.968403637235908610e-01
1.500000000000000000e+02,4.182253327646177077e-01,1.265563324435311499e-01,3.822921252648083246e-01
1.510000000000000000e+02,-4.483625308166087065e-01,-1.696740873845673514e-01,1.160971521257621708e+00
1.520000000000000000e+02,-4.621422478569886527e-01,-2.074164100739498418e-01,1.194217602597287931e+00
1.530000000000000000e+02,4.617077220379706137e-01,-4.244417725323590407e-01,9.252345050603609788e-01
1.540000000000000000e+02,-9.265366788945972321e-02,2.634955366280368194e-01,6.381008785902824165e-01
1.550000000000000000e+02,4.260884353601291918e-01,-4.087507985905284302e-01,9.117515743482085266e-01
1.560000000000000000e+02,-4.337442940136698732e-01,3.238058998348911643e-01,9.502224831775342162e-01
1.570000000000000000e+02,-3.010822729500233219e-01,-2.585271792428300852e-02,9.582556490744685851e-01
1.580000000000000000e+02,4.113044285308564696e-03,3.262327030155149910e-01,5.254511836025098637e-01
1.590000000000000000e+02,3.851592446807658998e-01,3.823574779393212886e-03,5.092930826420015711e-01
1.600000000000000000e+02,-7.468633177223060748e-02,-1.587287591395055708e-01,8.741784474827180018e-01
1.610000000000000000e+02,-5.489829576193305805e-02,-1.847954216475277134e-01,8.813948537113845960e-01
1.620000000000000000e+02,-3.483395483594053932e-01,1.625246023487156855e-01,9.130003468403132816e-01
1.630000000000000000e+02,2.543956648456149328e-01,6.850785421744831627e-02,4.964946740083506227e-01
1.640000000000000000e+02,-1.809891654395904270e-01,-3.166337337820436248e-01,1.063314110974227455e+00
1.650000000000000000e+02,1.192502797296860484e-01,-1.827835134792037408e-01,7.817695797131840596e-01
1.660000000000000000e+02,3.273798489503972897e-01,-1.556787470644386273e-01,6.780208963596768834e-01
1.670000000000000000e+02,-2.778602222550236034e-01,4.633881719064764093e-01,7.787213566629493933e-01
1.680000000000000000e+02,4.658157556421531620e-01,-3.555075256903826864e-01,8.561902178109709327e-01
1.690000000000000000e+02,-3.106473154154447691e-01,3.074281243400325270e-01,8.332064553791368455e-01
1.700000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
